id,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
37428,L53936,L,301.7,311.0,1377,55.1,187,1,0,0,0,1,0
37638,L49504,L,299.3,308.8,1737,26.9,201,1,0,0,0,1,0
37811,H33279,H,302.6,311.5,1629,34.4,74,1,0,0,0,0,0
37814,M20857,M,300.5,310.2,1571,34.6,228,1,1,0,0,0,0
38075,L50690,L,301.7,311.0,1349,60.6,197,1,0,0,0,1,0
38136,L51479,L,302.3,310.1,1353,55.3,5,1,0,1,0,0,0
38353,H33443,H,302.0,310.7,1679,27.0,222,1,0,1,0,0,0
38393,L51670,L,302.5,310.4,1967,20.3,50,1,0,0,0,0,0
38398,H33443,H,302.0,310.9,1430,38.8,222,1,1,0,0,0,0
38604,M17609,M,299.7,309.2,1431,51.6,75,1,0,0,0,0,0
38680,L51680,L,302.6,310.4,1372,52.8,35,1,0,1,0,0,0
38749,L56848,L,299.1,310.3,1292,55.9,240,1,0,0,0,1,0
38951,L51523,L,301.5,310.7,1273,48.9,208,1,0,1,0,1,0
38985,L54505,L,299.9,310.4,1419,53.7,182,1,0,0,0,1,0
39074,H33243,H,302.3,310.9,1636,35.6,130,1,0,0,0,0,0
39088,L54347,L,300.3,310.3,1330,56.5,146,1,0,0,0,0,0
39130,L50038,L,300.5,309.3,1349,51.5,231,1,1,0,0,1,0
39301,H30341,H,295.6,306.0,1396,52.4,0,1,0,0,0,0,0
39357,L51854,L,303.1,311.3,1346,49.9,69,1,0,1,0,0,0
39452,L51337,L,302.2,310.5,1330,54.6,9,1,0,1,0,0,0
39627,L56836,L,299.0,310.1,1374,54.0,210,1,0,0,0,1,0
39738,L51449,L,302.6,311.0,1356,39.2,94,1,0,0,0,0,0
39759,L51625,L,302.6,310.2,1329,55.1,154,1,0,1,0,0,0
40043,L56264,L,297.2,307.9,1794,75.4,172,1,0,0,0,0,0
40049,L51770,L,303.1,311.2,1346,58.2,89,1,0,1,0,0,0
40125,M21039,M,301.1,310.9,1396,30.3,12,1,0,0,0,0,0
40184,L48689,L,298.2,308.5,1429,37.7,220,1,0,0,0,1,0
40195,L51294,L,302.0,310.8,1359,51.0,174,1,0,1,0,0,0
40527,L56264,L,297.2,307.9,1326,75.4,172,1,0,0,0,1,0
40728,M19435,M,302.8,310.6,1326,48.1,40,1,0,1,0,0,0
40850,M19346,M,302.6,310.5,1351,52.1,40,1,0,1,0,0,0
40863,L51575,L,302.3,310.1,1379,44.6,22,1,0,1,0,0,0
41051,L53258,L,300.9,310.7,1420,59.1,203,1,0,0,0,1,0
41132,M19495,M,303.0,311.2,1361,56.8,171,1,0,1,0,0,0
41255,L51039,L,302.7,311.6,1370,54.0,211,1,0,0,0,1,0
41259,L53852,L,301.6,310.6,1358,62.1,214,1,0,0,0,1,0
41332,L56938,L,298.6,309.8,1637,36.2,218,1,1,0,0,0,0
41362,M16184,M,298.8,310.1,1429,74.5,179,1,0,0,1,1,0
41402,L51362,L,302.3,310.7,1362,54.8,213,1,0,1,0,0,0
41486,L51505,L,301.6,310.2,1341,51.2,64,1,0,1,0,0,0
41636,L52917,L,302.3,311.8,1348,58.5,212,1,0,1,0,0,0
41789,L49759,L,299.3,309.1,1356,56.7,189,1,0,0,0,1,0
41852,L49195,L,298.5,308.2,1351,66.3,42,1,0,0,1,0,0
41886,L51733,L,302.5,310.5,1361,49.6,0,1,0,1,0,1,0
41995,L49195,L,298.5,308.2,1301,46.2,42,1,0,0,0,0,0
42158,M19587,M,303.4,311.8,1922,23.9,207,1,0,1,0,0,0
42224,L54275,L,300.6,310.0,1326,59.4,207,1,0,0,0,1,0
42605,L51359,L,302.3,310.9,1351,48.9,148,1,0,1,0,0,0
42617,L51837,L,303.1,311.2,1364,44.6,173,1,0,1,0,0,0
42835,L47257,L,298.8,308.9,1391,58.9,208,1,1,0,0,0,0
42975,M19348,M,302.6,310.4,1354,54.1,202,1,0,1,0,0,0
43260,L53937,L,301.7,311.2,1822,54.7,204,1,0,0,0,0,0
43283,M15227,M,297.6,308.4,1369,53.6,93,1,0,0,0,0,0
43493,M22688,M,299.8,311.1,1422,47.3,170,1,0,0,0,0,0
43504,M18795,M,302.6,311.6,1227,68.2,57,1,0,0,0,1,0
43514,L56938,L,298.6,309.8,2271,16.2,218,1,0,0,0,0,0
43637,L51481,L,301.7,310.2,1426,61.4,8,1,0,0,1,0,0
43716,L55210,L,300.6,312.0,1366,67.9,3,1,0,0,1,0,0
44059,M19695,M,303.4,311.9,1422,47.6,39,1,0,1,0,0,0
44267,L51642,L,302.7,310.5,1359,46.7,166,1,0,1,0,0,0
44344,L54773,L,300.5,311.2,1270,45.1,208,1,0,0,0,1,0
44438,L51655,L,302.7,310.5,1351,41.8,76,1,0,1,0,0,0
44507,L56793,L,299.0,310.2,1377,62.5,20,1,0,0,0,0,0
44591,H33665,H,302.5,310.8,1356,55.5,101,1,0,1,0,0,0
44695,M15065,M,298.5,308.6,1344,53.0,114,1,0,0,1,0,0
45091,M16856,M,298.0,308.0,1416,38.2,198,1,1,0,0,0,0
45382,L51606,L,302.6,310.3,1375,48.8,105,1,0,1,0,0,0
45417,L53358,L,301.0,310.9,1282,27.3,10,1,0,0,0,0,0
45662,H34462,H,303.6,311.8,1271,68.6,14,1,0,0,0,0,0
45741,L56833,L,299.0,309.9,1373,55.7,85,1,0,0,0,1,0
45861,L48685,L,298.4,309.0,1376,54.6,153,1,0,0,0,0,0
46012,L48763,L,298.2,308.3,1366,68.2,189,1,0,0,1,1,0
46024,L51828,L,303.3,311.4,2639,12.5,2,1,0,1,0,0,0
46058,L56839,L,298.9,309.8,1270,63.1,216,1,0,0,0,1,0
46158,L51645,L,302.6,310.6,1359,45.5,86,1,0,1,0,0,0
46404,L51365,L,302.2,310.6,1348,48.4,26,1,0,1,0,0,0
46430,M23706,M,297.4,308.9,1425,58.2,5,1,1,0,0,1,0
46485,H33001,H,302.4,311.0,1439,44.5,204,1,1,0,0,0,0
46580,L53258,L,300.8,310.7,1434,59.1,26,1,0,0,1,0,0
46739,L54347,L,300.3,310.3,1362,40.2,206,1,0,0,0,0,0
46962,L51565,L,301.8,309.7,1379,49.3,229,1,0,1,0,0,0
47054,L51329,L,301.9,310.4,1265,71.7,57,1,0,1,0,0,0
47107,L51655,L,302.6,310.5,1341,51.0,181,1,0,1,0,0,0
47331,M18594,M,302.2,311.2,1376,49.8,99,1,0,1,0,0,0
47341,L50163,L,300.6,309.6,1290,57.4,119,1,0,0,0,0,0
47348,L51903,L,303.4,311.7,1366,50.9,200,1,0,1,0,0,0
47660,L54602,L,300.1,311.2,1379,55.2,206,1,0,0,0,1,0
47747,L54191,L,300.5,310.5,1841,24.2,17,1,0,0,0,0,0
47841,L53001,L,301.2,311.1,1317,61.4,212,1,0,0,0,1,0
48367,L51893,L,303.4,311.8,1479,53.0,74,1,1,0,0,0,0
48523,L55384,L,299.4,310.9,1399,53.8,10,1,0,0,0,1,0
48603,M22876,M,300.9,312.1,1347,41.4,193,1,0,0,0,0,0
48632,L47461,L,298.1,308.0,1326,48.1,92,1,0,0,0,0,0
48793,L51903,L,303.4,311.8,1369,56.4,173,1,0,1,0,1,0
48940,L51580,L,302.3,310.1,1353,55.8,20,1,0,1,0,0,0
48962,L52668,L,302.8,312.2,1450,52.1,213,1,0,0,0,1,0
48988,L47555,L,297.6,308.3,1331,61.7,115,1,0,0,0,1,0
49197,L55426,L,299.1,310.3,1713,25.7,114,1,0,0,0,0,0
49422,M19387,M,302.5,310.3,1368,51.9,134,1,0,1,0,0,0
49448,L56851,L,299.0,310.2,1524,38.6,246,1,1,0,0,0,0
49481,L54691,L,300.4,311.8,1320,67.5,0,1,0,0,1,0,0
49580,L48817,L,298.0,307.6,1268,62.5,203,1,0,0,0,1,0
49599,L49984,L,300.1,309.6,1340,58.5,100,1,0,0,0,1,0
49802,L51302,L,302.1,310.6,1438,44.1,208,1,0,1,0,0,0
49882,L51654,L,302.5,310.4,1341,52.9,181,1,0,1,0,0,0
49930,L51542,L,302.1,310.1,1348,59.4,176,1,0,1,0,0,0
49986,L51655,L,302.7,310.4,1351,41.8,10,1,0,0,0,0,0
50079,L51996,L,303.5,312.0,1365,44.8,208,1,0,0,0,1,0
50291,L51648,L,302.7,310.5,1379,41.0,209,1,0,1,0,0,0
50589,L48964,L,298.4,308.0,1414,51.9,41,1,0,0,0,0,0
50784,L50793,L,301.7,310.9,1378,53.7,110,1,0,1,0,0,0
50816,M22514,M,300.3,311.5,2639,11.4,151,1,0,0,0,0,0
50976,L51342,L,302.2,310.4,1346,52.8,105,1,0,1,0,0,0
51019,L51644,L,302.8,310.6,1402,66.8,201,1,0,1,1,1,0
51082,L54716,L,300.1,311.3,1609,12.5,64,1,0,0,1,0,0
51165,L51696,L,302.4,310.4,1272,54.6,68,1,0,1,0,1,0
51227,L51706,L,302.5,310.4,1323,55.1,176,1,0,1,0,0,0
51347,L51481,L,301.7,310.1,1353,50.8,67,1,0,1,0,0,0
51402,L52939,L,301.8,311.3,1369,56.9,61,1,0,0,0,0,0
51487,M19143,M,301.8,309.9,1363,67.9,182,1,0,1,1,0,0
51704,L51375,L,302.5,311.0,1348,44.3,188,1,0,1,0,0,0
51730,L51212,L,302.0,310.5,1402,45.8,231,1,0,0,0,1,0
51736,L48482,L,298.6,309.8,1505,45.7,144,1,0,0,1,0,0
51821,L50907,L,302.3,311.2,2737,8.2,81,1,0,0,1,0,0
51852,L51935,L,303.4,311.8,1365,63.5,61,1,0,0,1,0,0
51902,L55027,L,300.2,311.5,1323,61.4,207,1,0,0,0,1,0
51943,M22424,M,300.3,311.2,1269,65.2,136,1,0,0,1,0,0
51980,L50698,L,301.9,311.0,1412,44.0,208,1,1,0,0,0,0
52067,H30117,H,297.7,308.9,1359,51.2,158,1,1,0,0,0,0
52136,L49947,L,300.0,309.5,1399,39.8,9,1,0,0,0,0,0
52214,L52166,L,302.6,312.9,1399,53.4,228,1,0,0,0,1,0
52396,L51776,L,303.0,311.1,1364,47.6,106,1,0,1,0,0,0
52606,L51919,L,303.2,311.4,1351,53.8,8,1,0,0,0,0,0
52691,L51587,L,302.3,310.1,1373,55.4,100,1,0,1,0,0,0
52703,L55612,L,298.4,309.9,1372,66.7,203,1,0,0,1,1,0
53039,L56088,L,297.2,308.5,1374,48.5,203,1,0,0,0,1,0
53058,M20248,M,302.8,312.3,1336,63.5,218,1,0,0,1,0,0
53336,L47644,L,297.6,309.6,1284,62.8,196,1,0,0,0,1,0
53463,L51358,L,302.5,310.9,1349,34.4,146,1,0,1,0,0,0
53475,L56199,L,297.2,308.1,1336,58.2,162,1,0,0,0,1,0
53538,L48341,L,297.0,307.8,1315,61.2,200,1,1,0,0,1,0
53564,M22522,M,300.3,311.7,1346,60.5,170,1,0,0,0,0,0
53674,L47748,L,297.6,309.7,2440,13.4,2,1,0,0,1,0,0
53680,L54773,L,300.5,311.3,1295,67.5,213,1,0,0,1,0,0
53697,M16078,M,297.0,308.2,1365,55.7,124,1,0,0,0,1,0
53822,M23964,M,297.3,308.4,1605,29.5,20,1,1,0,0,0,0
53905,L48061,L,295.6,306.2,1278,65.3,91,1,0,0,0,1,0
54222,L52914,L,302.3,311.8,1555,36.2,168,1,0,0,0,0,0
54339,L51364,L,302.2,310.6,1372,55.6,161,1,0,1,0,0,0
54372,M19048,M,302.2,310.7,1349,48.9,40,1,0,1,0,0,0
54443,M16354,M,298.0,308.7,1377,58.5,179,1,1,0,0,0,0
54525,L55452,L,298.9,310.6,1363,51.0,190,1,0,0,0,1,0
54602,L51695,L,302.5,310.4,1452,45.0,113,1,0,0,0,0,0
54697,M19221,M,302.4,310.2,1350,55.1,66,1,0,1,0,0,0
54707,L56839,L,298.9,310.1,1287,61.9,216,1,0,0,0,1,0
54778,L53273,L,301.0,310.8,1375,57.2,20,1,0,0,0,0,0
54788,L51655,L,302.4,310.1,1351,41.8,10,1,0,1,0,0,0
55090,L51260,L,302.0,310.4,1358,58.0,156,1,0,0,0,0,0
55105,L53257,L,300.9,310.8,1479,49.2,201,1,0,0,0,1,0
55190,L51816,L,303.0,311.3,1399,47.6,210,1,0,1,0,0,0
55307,H30594,H,297.3,308.3,1421,48.8,229,1,1,0,0,0,0
55321,L48677,L,298.0,308.7,1377,55.1,191,1,0,0,0,1,0
55335,L51465,L,301.7,309.9,1317,49.1,2,1,0,1,0,0,0
55385,L53676,L,300.7,310.0,1433,62.7,19,1,0,0,0,0,0
55410,M19651,M,303.7,312.6,1310,46.5,147,1,0,1,0,0,0
55432,L51278,L,302.0,310.3,1370,51.8,220,1,0,0,0,1,0
55917,M16590,M,298.3,307.7,1310,58.1,119,1,0,0,0,0,0
55938,M19135,M,302.7,310.5,1351,48.7,0,1,0,1,0,0,0
56098,L56849,L,299.1,309.9,1336,56.3,242,1,0,0,0,0,0
56148,L49678,L,299.1,308.9,1567,47.2,218,1,0,0,0,0,0
56472,L51572,L,302.2,310.1,1449,48.5,15,1,0,0,0,0,0
56515,L53856,L,301.4,310.3,1274,67.6,222,1,0,0,0,1,0
56591,M19626,M,303.5,311.6,1336,50.7,80,1,0,1,0,0,0
56717,H37009,H,300.5,311.2,1397,51.2,2,1,0,0,0,0,0
56778,M24369,M,299.3,309.1,1379,40.3,217,1,1,0,0,0,0
56924,M23874,M,297.2,308.1,1373,61.3,212,1,0,0,0,1,0
57193,L51564,L,302.7,309.6,1346,48.7,9,1,0,1,0,0,0
57647,L51638,L,302.6,310.4,1369,47.7,189,1,0,1,0,0,0
57681,H32278,H,300.6,309.4,1380,47.6,13,1,0,0,0,0,0
57830,L52723,L,302.5,311.9,1339,49.0,138,1,0,1,0,0,0
57924,L52886,L,302.4,311.9,1290,59.0,139,1,0,0,1,0,0
57933,L56514,L,298.4,308.9,1402,44.8,201,1,0,0,0,1,0
57938,L52168,L,303.8,313.1,2497,53.4,5,1,0,0,0,0,0
58195,L55791,L,297.4,308.3,1472,37.4,2,1,0,0,0,0,0
58255,L54261,L,300.7,310.3,1391,52.6,205,1,0,0,0,1,0
58294,L50190,L,300.4,309.5,1352,57.5,195,1,0,0,0,1,0
58370,L51285,L,302.0,310.5,1376,54.4,171,1,0,0,0,1,0
58414,M20197,M,303.4,312.6,1482,44.4,73,1,0,0,1,0,0
58475,L52930,L,302.2,311.7,1279,68.2,31,1,0,0,1,0,0
58541,M18904,M,301.9,310.6,1419,47.3,20,1,0,0,0,0,0
58573,L51261,L,302.0,310.4,1336,58.2,23,1,0,0,1,0,0
58677,L48834,L,298.2,308.1,1379,62.3,149,1,0,0,1,0,0
58816,M19251,M,302.4,310.2,1354,51.6,12,1,0,1,0,1,0
58821,L53358,L,301.1,310.9,1453,67.9,10,1,0,0,1,0,0
58896,L47231,L,298.9,309.0,1273,66.9,197,1,0,1,1,0,0
58964,M17973,M,299.9,309.1,1359,46.9,205,1,0,0,0,0,0
58978,L56323,L,297.6,308.6,1282,69.7,196,1,0,0,1,1,0
59070,L47339,L,298.4,308.3,1471,61.0,214,1,0,0,0,1,0
59071,M19407,M,302.5,310.3,1278,55.6,9,1,0,1,0,0,0
59158,L57170,L,298.8,308.5,1369,49.4,137,1,0,0,0,1,0
59220,L53393,L,300.8,310.6,1341,44.3,162,1,0,0,0,1,0
59225,M18912,M,301.9,310.8,1363,46.6,42,1,0,1,0,0,0
59270,L55617,L,298.7,309.9,1477,65.9,203,1,0,0,0,1,0
59388,L53271,L,300.9,310.7,1412,57.5,16,1,1,0,1,0,0
59409,L51212,L,302.0,310.8,1383,50.3,119,1,0,1,0,0,0
59410,L55086,L,300.9,311.9,1372,61.0,53,1,0,0,0,0,0
59502,M19296,M,302.4,310.1,1377,44.7,136,1,0,1,0,0,0
59515,L51434,L,302.6,311.0,1366,50.1,114,1,0,1,0,0,0
59610,M19025,M,302.2,310.5,1507,40.4,9,1,0,1,0,0,0
59925,L53830,L,301.4,310.4,1380,39.7,203,1,1,0,0,0,0
60186,H30851,H,298.9,310.3,1620,31.8,40,1,0,0,0,0,0
60248,L51649,L,302.7,310.5,1501,40.9,211,1,0,0,0,1,0
60279,M16819,M,298.2,307.7,1365,41.3,102,1,0,0,0,0,0
60538,L48464,L,298.4,309.5,2153,15.3,98,1,0,0,0,0,0
60583,L49739,L,299.3,309.0,1447,50.4,140,1,0,0,0,1,0
60626,L51565,L,301.7,309.9,1389,47.3,20,1,0,1,0,0,0
60878,M19202,M,301.8,309.8,1284,68.2,111,1,0,0,1,0,0
61006,L54263,L,300.7,310.4,1416,61.8,2,1,0,0,1,1,0
61077,L53258,L,300.8,310.8,1339,59.5,203,1,0,0,0,1,0
61116,H33279,H,302.6,311.6,1472,47.2,228,1,1,0,0,0,0
61181,L47941,L,296.7,307.8,1286,60.5,238,1,0,0,0,1,0
61452,H33166,H,302.3,311.1,1503,35.3,143,1,0,0,0,0,0
61534,L47783,L,297.9,309.8,1282,67.9,20,1,0,0,0,0,0
61542,L51215,L,302.1,310.6,1364,45.8,189,1,1,0,0,0,0
61558,M18096,M,300.8,309.4,1342,62.4,113,1,0,1,1,0,0
61587,L54849,L,300.5,311.6,1486,58.4,189,1,0,0,0,0,0
61592,L53939,L,301.7,311.0,1441,44.3,208,1,1,0,0,1,0
61665,M19416,M,302.7,310.6,1349,51.4,86,1,0,1,0,0,0
61940,L50112,L,300.8,309.7,1346,62.5,179,1,1,0,1,0,0
62198,L54347,L,300.3,310.3,1362,53.3,206,1,1,0,0,0,0
62342,L52668,L,302.7,312.2,1450,52.1,213,1,0,0,0,0,0
62735,L49939,L,299.7,309.1,1483,41.1,208,1,0,0,0,1,0
62896,L51509,L,302.6,310.1,1212,67.5,216,1,0,1,1,1,0
63338,L47286,L,298.8,308.7,1268,69.0,70,1,0,0,1,0,0
63350,L51457,L,302.6,310.2,1369,44.9,160,1,0,1,0,0,0
63381,L48693,L,298.1,308.7,1371,59.8,197,1,0,0,0,1,0
63551,M19276,M,302.6,310.4,1258,65.3,79,1,0,1,1,0,0
63746,M19135,M,302.4,310.6,1340,57.1,156,1,0,1,0,0,0
63851,L56195,L,297.2,308.4,1431,49.7,210,1,0,0,0,0,0
63852,L51020,L,302.4,311.0,1360,45.1,161,1,0,1,0,0,0
63961,M18104,M,301.0,309.4,1399,48.0,143,1,0,0,1,0,0
63986,L57125,L,298.3,308.0,1366,73.6,101,1,0,0,1,0,0
63996,L51375,L,302.4,311.0,1337,48.4,187,1,0,1,0,1,0
64150,L51221,L,302.0,310.8,1539,46.4,13,1,0,0,0,0,0
64214,L51391,L,302.3,310.7,1314,52.8,8,1,0,1,0,0,0
64222,L51365,L,302.4,310.3,1348,49.4,161,1,0,1,0,0,0
64887,L51647,L,302.8,310.6,1359,54.5,207,1,0,1,0,1,0
64904,L51940,L,303.6,311.7,1346,54.4,64,1,0,1,0,0,0
65401,L57010,L,298.4,309.3,1337,56.1,206,1,0,0,0,1,0
65422,L51574,L,302.2,310.1,1473,48.1,22,1,0,0,0,0,0
65425,H33665,H,302.5,310.9,1694,33.2,101,1,0,1,0,0,0
65455,M19238,M,302.5,309.8,1385,45.7,6,1,0,1,0,0,0
65464,M21225,M,300.1,309.7,2685,12.7,125,1,0,0,1,0,0
65495,L51563,L,301.7,309.5,1298,65.5,229,1,0,1,0,0,0
65618,L51820,L,302.6,311.6,1238,52.3,37,1,0,1,0,0,0
65691,M20534,M,300.5,311.7,1577,37.3,208,1,1,0,0,0,0
65884,L47341,L,298.3,308.1,1357,50.5,212,1,0,0,0,1,0
66199,L50929,L,302.4,311.1,1377,54.1,207,1,0,1,0,0,0
66229,L56674,L,299.2,309.9,1416,44.5,219,1,0,0,0,1,0
66873,L51450,L,302.6,310.9,1331,52.0,59,1,0,1,0,0,0
66961,L56198,L,297.3,308.1,1615,35.4,217,1,0,0,0,1,0
66996,L51838,L,303.1,311.2,1353,48.4,23,1,0,1,0,0,0
67010,L52482,L,303.8,313.2,1306,56.8,202,1,0,0,0,1,0
67134,H34028,H,303.4,311.6,2564,12.2,172,1,0,0,1,0,0
67164,M19393,M,302.4,310.3,1372,49.5,161,1,0,1,0,0,0
67445,L50973,L,302.3,310.9,1372,49.3,90,1,0,1,0,0,0
67516,L51670,L,302.5,310.4,1357,50.5,50,1,0,1,0,0,0
67521,L51453,L,302.6,310.8,1384,58.4,160,1,0,1,0,0,0
67545,H33741,H,301.1,310.0,1268,57.8,159,1,0,1,0,0,0
67816,L48186,L,296.3,307.1,1258,59.0,166,1,0,0,0,0,0
68148,L53419,L,301.2,310.7,1394,59.4,166,1,0,0,1,0,0
68211,L51970,L,303.8,312.8,1356,45.6,197,1,0,1,0,0,0
68487,L51759,L,303.1,311.2,1374,48.2,65,1,0,0,0,0,0
68541,L52241,L,304.0,313.0,1363,54.5,200,1,0,0,0,1,0
68557,L51640,L,302.6,310.5,1366,44.1,166,1,0,1,0,0,0
68586,L57154,L,298.6,308.2,1465,40.3,172,1,0,0,0,1,0
68793,L50038,L,300.5,309.3,1705,29.2,231,1,0,0,0,0,0
69019,L52879,L,302.5,311.8,1373,56.0,215,1,0,0,0,1,0
69030,L47643,L,297.4,308.7,2874,4.2,179,1,0,0,1,0,0
69032,L51565,L,301.9,309.7,1294,65.3,233,1,0,1,0,1,0
69076,L54263,L,300.7,310.4,1539,46.3,209,1,0,0,0,1,0
69189,L51250,L,301.9,310.7,1339,61.8,208,1,0,0,0,1,0
69203,L53352,L,300.8,310.6,1453,37.9,227,1,0,0,0,0,0
69215,M19249,M,302.1,310.0,1355,45.1,181,1,0,1,0,0,0
69420,M19680,M,303.4,311.9,1353,47.9,7,1,0,1,0,0,0
69465,L48520,L,298.6,310.2,1379,41.3,10,1,0,0,0,0,0
69615,L56202,L,297.4,308.3,1365,61.4,213,1,0,0,0,1,0
69653,M17107,M,299.2,308.6,1410,63.9,231,1,0,0,0,1,0
70067,M24816,M,298.3,308.1,2639,12.9,103,1,0,0,1,0,0
70314,L54667,L,300.3,311.7,1311,56.7,177,1,0,0,0,1,0
70334,L53862,L,301.6,310.8,1363,52.2,153,1,0,0,0,1,0
70397,L54255,L,300.7,310.5,1315,61.9,192,1,0,0,1,0,0
70516,L47348,L,298.3,308.3,1538,38.1,20,1,0,0,0,0,0
70559,L54757,L,300.4,311.2,1388,50.3,189,1,0,0,0,1,0
70568,L48347,L,297.0,308.1,1362,44.3,213,1,0,0,0,0,0
71374,M19879,M,303.7,312.8,1331,63.5,161,1,0,0,1,0,0
71391,M19296,M,302.4,310.1,1379,47.5,106,1,0,1,0,0,0
71674,L54667,L,300.3,311.7,1337,54.8,158,1,0,0,0,0,0
71766,L48342,L,296.9,307.8,1400,44.4,101,1,0,0,0,0,0
71958,L49778,L,299.1,308.8,1320,67.5,135,1,0,0,1,0,0
71999,L55579,L,298.6,309.5,1294,59.4,104,1,0,0,1,0,0
72359,M20173,M,303.7,312.9,1566,53.3,200,1,0,0,0,0,0
72378,M16241,M,298.5,309.7,1320,68.5,112,1,0,0,1,0,0
72459,L54170,L,300.7,311.1,1343,40.2,160,1,0,0,0,0,0
72465,L48343,L,296.9,307.9,1367,57.4,204,1,0,0,0,1,0
72535,M17215,M,299.2,308.4,1331,58.6,44,1,0,0,0,0,0
72539,M16352,M,298.0,308.7,1571,34.7,181,1,1,0,0,0,0
72599,M19585,M,303.4,311.8,1397,47.1,210,1,0,1,0,0,0
72682,L55897,L,297.1,308.7,1274,55.6,197,1,0,0,0,1,0
72810,L51805,L,303.0,311.2,1311,45.7,184,1,0,1,1,0,0
72930,L53655,L,300.5,309.7,1345,56.0,142,1,0,0,0,1,0
72959,L51025,L,302.2,310.9,1365,61.0,171,1,0,0,0,1,0
73140,L52241,L,304.0,312.9,1298,69.6,139,1,0,0,1,0,0
73207,L51449,L,302.7,311.0,1311,52.1,108,1,0,1,0,0,0
73745,L48343,L,296.9,307.9,1371,57.1,204,1,0,0,0,1,0
73767,M19067,M,302.2,310.8,1710,30.4,2,1,1,0,0,0,0
73768,L51633,L,302.4,310.3,1212,64.1,170,1,0,1,0,1,0
73811,L54112,L,300.8,311.4,1298,61.4,18,1,0,0,0,1,0
73867,L51800,L,302.5,311.9,1336,52.6,172,1,0,1,0,0,0
74375,L51421,L,302.4,311.0,1324,61.0,79,1,0,1,0,0,0
74415,M20324,M,303.4,312.5,2874,33.1,67,1,0,0,1,0,0
74429,L54943,L,300.2,311.6,1229,62.8,3,1,0,0,0,1,0
74519,M20169,M,303.8,312.9,1422,48.0,16,1,1,0,0,0,0
74619,L53592,L,300.3,310.0,1331,62.2,203,1,1,0,0,0,0
74749,L54690,L,300.5,311.1,1524,38.9,214,1,1,0,0,0,0
74840,L51642,L,302.7,310.5,1329,67.8,211,1,0,1,0,0,0
74844,L53497,L,300.9,310.0,1456,42.7,62,1,0,0,0,0,0
75008,L52563,L,302.8,312.3,1261,57.5,229,1,0,0,0,1,0
75252,L56490,L,298.3,309.4,1350,57.0,134,1,0,0,0,1,0
75266,M18980,M,302.1,310.4,1279,62.5,210,1,0,1,0,0,0
75311,M19143,M,301.8,310.0,1293,63.7,182,1,0,1,0,0,0
75333,H33777,H,302.1,310.1,2564,12.8,231,1,0,0,1,0,0
75353,L51349,L,302.1,310.6,1314,48.8,77,1,0,1,0,0,0
75387,L51108,L,302.6,311.5,1442,59.8,169,1,0,0,1,1,0
75545,L56866,L,299.0,309.9,1362,48.1,215,1,0,0,0,1,0
75659,L51563,L,301.7,309.5,1398,46.1,229,1,0,1,0,0,0
75681,L51261,L,302.0,310.4,1336,58.2,110,1,0,0,0,0,0
75815,L51213,L,302.1,310.8,1383,50.3,233,1,0,0,0,1,0
75852,M20760,M,300.9,310.7,1485,41.0,119,1,0,0,0,0,0
76066,L48259,L,297.0,307.7,1731,28.5,186,1,0,0,1,0,0
76204,L51450,L,302.6,310.9,1378,51.3,154,1,0,1,0,0,0
76208,L51887,L,303.6,311.8,1294,66.2,197,1,0,1,0,1,0
76236,L49674,L,299.1,308.8,1432,53.6,207,1,0,0,0,0,0
76702,M19587,M,303.4,311.8,1341,45.4,210,1,0,1,0,0,0
76877,L51828,L,303.3,311.4,1238,51.2,2,1,0,1,0,1,0
76952,M22551,M,300.5,311.6,1369,51.1,199,1,0,0,0,1,0
77025,L51729,L,302.6,310.6,1255,68.2,213,1,0,1,0,1,0
77116,L48420,L,297.1,308.6,1636,31.3,192,1,0,0,0,0,0
77205,L52120,L,303.3,312.6,1256,66.6,64,1,0,0,1,0,0
77371,L51344,L,301.7,310.4,1469,48.8,109,1,0,1,0,0,0
77669,L54600,L,300.1,311.6,1353,65.7,201,1,0,0,0,1,0
77708,M19251,M,302.2,310.1,1368,59.0,12,1,0,1,0,0,0
77824,M17294,M,299.2,308.2,1284,69.6,61,1,0,0,1,0,0
77982,L56354,L,297.8,308.9,1871,25.6,200,1,1,0,1,0,0
78031,M23304,M,298.5,309.9,1260,65.9,192,1,0,0,1,1,0
78123,L49671,L,299.1,308.9,1337,53.6,189,1,0,0,0,1,0
78386,M19098,M,302.3,311.0,1384,55.8,72,1,0,1,0,0,0
78541,L47381,L,298.3,308.6,1375,44.6,105,1,0,0,0,0,0
78586,M19461,M,303.0,311.1,1372,53.2,150,1,0,1,0,0,0
78747,M16342,M,298.2,308.9,1270,74.5,2,1,0,0,1,0,0
78804,L54170,L,300.7,311.1,2478,13.4,170,1,0,0,0,0,0
79005,L53358,L,301.1,310.9,1431,67.9,10,1,0,0,1,0,0
79215,M19284,M,302.6,310.1,1381,55.1,100,1,0,1,0,0,0
79325,M19250,M,302.2,310.1,1372,55.3,9,1,0,1,0,0,0
79370,L51212,L,302.0,310.8,2874,4.2,161,1,0,0,1,0,0
79443,L49513,L,299.1,308.2,1329,46.5,196,1,0,0,0,1,0
