id,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
94534,L51649,L,302.7,310.4,1454,51.2,211,1,0,0,0,1,0
94536,L48775,L,298.0,308.2,1365,52.9,218,1,0,0,1,1,0
94577,M16274,M,298.9,309.8,1570,42.1,200,1,1,0,0,0,0
94624,L53936,L,301.8,311.2,1400,56.2,202,1,0,0,0,1,0
94783,M19587,M,303.4,311.8,1305,55.8,213,1,0,1,0,0,0
94994,L54263,L,300.6,310.4,1416,49.4,209,1,0,0,0,1,0
95059,L48763,L,298.2,308.4,1310,61.0,189,1,0,0,0,0,0
95088,L49305,L,299.3,308.9,1261,44.3,119,1,0,0,0,0,0
95230,L51822,L,303.2,311.4,1238,54.6,226,1,0,0,0,0,0
95249,M17011,M,299.3,308.7,1372,55.6,185,1,0,0,0,0,0
95262,L52207,L,304.0,313.2,1365,52.9,127,1,0,0,0,1,0
95273,L51715,L,302.4,310.2,1324,52.2,166,1,0,1,0,0,0
95315,L51928,L,303.2,311.2,1363,46.7,219,1,0,1,0,1,0
95424,M19031,M,302.2,310.9,1202,68.5,7,1,0,1,1,0,0
95446,L48276,L,297.0,307.5,1331,69.4,20,1,0,0,1,0,0
95586,M17609,M,299.7,309.2,1564,35.0,179,1,0,0,0,0,0
95599,L53557,L,300.2,309.7,2563,12.4,92,1,0,0,1,0,0
95600,L50038,L,300.5,309.4,1349,51.5,231,1,0,0,0,0,0
95675,L48705,L,298.1,309.0,2437,13.9,44,1,0,0,1,0,0
95699,M19387,M,302.4,310.5,1577,45.7,144,1,0,0,0,0,0
95800,L51780,L,303.0,311.0,1341,46.3,188,1,0,1,0,0,0
95888,L51919,L,303.2,311.4,1351,52.9,101,1,0,1,0,0,0
95939,L50705,L,301.8,310.9,1359,54.6,182,1,0,0,0,1,0
96057,L51716,L,302.5,310.2,1351,47.5,0,1,0,1,0,0,0
96098,L49305,L,299.3,308.9,1258,69.4,119,1,0,0,0,0,0
96148,L55379,L,299.2,310.7,1737,27.0,146,1,0,0,0,0,0
96150,L51911,L,303.3,311.3,1301,54.0,219,1,0,1,0,1,0
96153,L54912,L,300.6,311.7,1469,56.6,134,1,0,0,0,1,0
96180,L51759,L,303.0,311.2,1295,62.4,65,1,0,1,0,0,0
96186,L51352,L,302.2,310.4,1333,62.4,132,1,0,1,0,0,0
96192,M19269,M,302.4,310.1,1358,54.6,210,1,0,0,0,0,0
96230,L51645,L,302.8,310.6,1380,50.1,199,1,0,1,0,0,0
96287,M16334,M,298.5,309.5,1379,60.5,126,1,0,0,0,1,0
96296,M19704,M,303.4,311.9,1316,50.9,59,1,0,0,0,0,0
96495,L53270,L,300.9,310.8,1708,29.1,14,1,0,0,1,0,0
96554,L51034,L,302.3,311.5,1338,67.6,194,1,0,0,1,1,0
96623,L56264,L,297.2,307.9,1326,41.6,172,1,0,0,1,1,0
96643,M18317,M,301.5,310.4,2639,12.0,21,1,0,0,1,1,0
96674,M19289,M,302.3,310.2,1853,22.5,119,1,0,0,0,0,0
96692,L56196,L,297.3,308.2,1396,52.7,2,1,1,0,0,0,0
96846,M19063,M,302.2,310.9,1346,50.7,96,1,0,1,0,0,0
96931,L54104,L,301.2,311.1,1461,62.5,111,1,0,0,0,0,0
96999,M19348,M,302.5,310.4,1305,59.7,45,1,0,1,0,0,0
97108,L49195,L,298.5,308.2,1436,48.7,42,1,0,0,0,0,0
97125,L51010,L,302.3,310.9,1353,61.3,158,1,0,0,0,1,0
97209,M19487,M,303.1,312.5,1372,55.0,161,1,0,1,0,0,0
97241,L51399,L,302.1,310.8,1370,58.7,27,1,0,1,0,0,0
97285,L56759,L,299.5,310.7,1386,53.5,5,1,0,0,0,1,0
97298,L53660,L,300.5,309.7,1373,52.3,185,1,0,0,0,0,0
97338,H33722,H,301.4,309.9,1375,47.2,22,1,0,1,0,0,0
97440,L51624,L,302.4,310.1,1329,45.3,20,1,0,1,0,0,0
97508,L56354,L,297.8,308.9,1871,25.6,200,1,0,0,0,1,0
97599,L55788,L,297.4,308.4,1677,30.8,220,1,1,0,0,0,0
97621,M19135,M,302.4,310.4,1336,61.4,166,1,0,1,0,0,0
97643,L51326,L,301.8,310.7,1369,51.8,5,1,0,1,0,0,0
97762,L51922,L,303.2,311.2,1336,52.3,12,1,0,1,0,0,0
97784,L49624,L,299.0,308.6,1267,68.2,76,1,0,0,0,0,0
97821,L56793,L,299.0,310.2,1377,41.9,92,1,0,0,0,0,0
97927,H33816,H,302.4,310.2,1345,33.8,43,1,0,1,0,0,0
97958,M23105,M,299.0,310.3,1303,44.2,111,1,0,0,1,0,0
97978,L51443,L,302.6,311.0,1367,52.1,139,1,0,1,0,0,0
97997,L51657,L,302.6,310.3,1347,59.5,13,1,0,1,0,0,0
98038,H30851,H,298.9,310.2,1282,65.3,176,1,0,0,1,0,0
98106,H34175,H,303.5,311.6,1371,44.7,134,1,0,1,0,0,0
98154,L56849,L,299.1,310.3,1619,31.1,148,1,0,0,0,0,0
98206,L51655,L,302.7,310.5,1317,51.2,12,1,0,1,0,0,0
98243,L51760,L,303.0,311.2,1368,58.2,67,1,0,1,0,0,0
98317,L51762,L,302.9,311.2,1334,36.9,166,1,0,1,0,0,0
98339,L55064,L,300.8,312.4,1465,55.3,91,1,0,0,0,0,0
98368,L48683,L,298.0,308.7,1288,60.5,0,1,0,0,0,1,0
98473,L51805,L,303.0,311.2,1329,45.7,184,1,0,1,0,0,0
98559,L53258,L,300.8,310.7,1527,59.1,45,1,0,0,0,1,0
98569,L56562,L,297.5,308.2,1399,60.7,216,1,0,0,0,1,0
98608,M19014,M,302.0,310.8,1379,51.2,86,1,0,1,0,0,0
98617,L54409,L,299.8,309.6,1376,48.4,201,1,0,0,0,0,0
98656,L49778,L,299.1,308.7,1320,67.5,20,1,0,0,0,0,0
98745,L48449,L,298.1,309.5,1467,48.2,48,1,0,0,0,1,0
98786,L51675,L,302.6,310.4,1359,57.2,69,1,0,1,0,0,0
98878,L53352,L,300.8,310.6,1577,37.9,227,1,0,0,0,0,0
98880,L55791,L,297.4,308.3,1733,28.3,207,1,1,0,0,0,0
99045,L51823,L,303.2,311.4,1325,54.2,228,1,0,1,0,1,0
99089,L54263,L,300.7,310.4,1416,49.7,209,1,0,0,0,1,0
99103,L53358,L,301.1,310.9,1282,45.4,10,1,0,0,0,0,0
99140,L53121,L,300.6,310.7,1438,37.4,78,1,0,0,0,0,0
99156,L51304,L,302.0,310.5,1357,53.0,5,1,0,1,0,0,0
99185,L48361,L,297.2,308.3,1350,48.0,22,1,1,0,0,0,0
99374,L51837,L,303.1,311.2,1337,56.1,23,1,0,1,0,0,0
99376,L49674,L,299.1,308.8,1329,53.0,202,1,0,0,0,1,0
99508,L48501,L,298.9,310.2,1362,53.5,212,1,0,0,0,1,0
99519,L53866,L,301.7,311.0,1715,24.8,17,1,0,0,0,1,0
99555,L49324,L,299.4,308.9,1519,37.5,187,1,1,0,0,0,0
99593,L51840,L,303.2,311.2,1359,54.2,19,1,0,0,0,0,0
99671,L53014,L,301.3,311.2,1341,53.5,208,1,0,0,0,1,0
99769,H33758,H,302.7,310.5,1329,52.9,197,1,0,1,0,0,0
99855,L51364,L,302.3,310.6,1334,53.2,206,1,0,0,0,0,0
99984,L52399,L,303.8,313.5,1365,59.9,205,1,1,0,0,0,0
100017,L52571,L,302.9,312.4,1336,60.1,115,1,0,1,0,0,0
100060,L49684,L,299.3,309.5,1322,49.8,0,1,0,0,0,1,0
100068,L49013,L,297.8,307.3,1327,61.0,139,1,0,0,0,0,0
100169,M18105,M,301.0,309.6,1222,68.0,122,1,0,0,0,0,0
100280,M19410,M,302.5,310.5,1507,46.5,201,1,0,1,0,0,0
100297,L53339,L,301.0,311.0,1535,40.7,190,1,0,0,0,1,0
100339,L50875,L,302.2,311.0,1334,48.0,207,1,0,1,0,0,0
100449,L51236,L,301.9,310.8,1336,61.2,196,1,0,1,0,0,0
100477,H33834,H,302.4,310.2,1375,48.0,188,1,0,1,0,0,0
100526,M23350,M,297.4,307.9,1358,65.1,174,1,0,0,0,0,0
100577,L55791,L,297.4,308.3,1472,46.4,207,1,1,0,0,0,0
100622,M23954,M,297.3,308.1,1370,58.8,199,1,0,0,0,1,0
100881,L51577,L,302.4,310.2,1339,37.7,29,1,0,1,0,0,0
100947,L53271,L,300.9,310.7,1378,57.5,16,1,0,0,0,0,0
100948,L51310,L,301.7,310.3,1376,42.6,22,1,0,1,0,0,0
100970,L51359,L,302.3,310.9,1349,43.2,33,1,0,1,0,0,0
100996,L48373,L,297.1,308.0,1347,61.0,49,1,0,0,0,1,0
101052,M19598,M,303.3,311.4,1369,51.6,29,1,0,1,0,0,0
101080,L51429,L,302.5,310.9,1373,50.6,60,1,0,1,0,0,0
101085,H35930,H,301.1,310.0,1470,40.1,200,1,0,0,0,1,0
101093,L51352,L,302.4,310.8,1249,68.2,86,1,0,1,0,0,0
101108,M15683,M,296.7,307.5,1356,54.2,153,1,0,0,1,0,1
101115,L49305,L,299.3,308.9,1258,69.4,119,1,0,0,1,1,0
101151,L48968,L,298.3,308.0,1326,50.3,65,1,0,0,0,1,0
101169,L54773,L,300.4,311.2,1270,59.0,208,1,0,0,1,0,0
101170,M19046,M,302.4,310.6,1276,68.6,163,1,0,1,0,0,0
101172,M19296,M,302.4,310.1,1358,46.0,110,1,0,1,0,0,0
101277,L51214,L,302.0,310.8,1615,29.0,24,1,0,0,0,0,0
101282,L51302,L,302.3,310.1,1472,47.7,64,1,0,1,0,0,0
101309,L50964,L,302.3,311.0,1265,59.7,16,1,0,1,0,0,0
101386,M18660,M,302.1,310.9,1351,47.1,161,1,0,1,0,0,0
101394,L51673,L,302.5,310.5,1408,58.2,62,1,0,0,1,0,0
101471,L51479,L,301.7,310.1,1373,46.5,203,1,0,1,0,0,0
101540,M16351,M,298.1,308.9,1357,45.2,176,1,1,0,0,0,0
101603,L53430,L,301.4,310.9,1377,47.9,193,1,0,1,0,0,0
101674,L56355,L,297.8,309.0,1403,36.9,0,1,0,0,0,0,0
101941,M16370,M,298.1,308.7,1192,68.9,0,1,0,0,1,0,0
101958,L51956,L,303.6,311.7,1266,52.6,126,1,0,1,0,0,0
101974,L48365,L,297.3,308.4,1290,60.5,213,1,0,0,0,0,0
102035,M16381,M,298.2,308.8,1379,53.6,33,1,0,0,0,0,0
102038,L51375,L,302.4,311.0,1376,49.9,89,1,0,0,0,0,0
102043,L55271,L,300.2,311.6,1367,54.3,165,1,0,0,0,1,0
102052,L55111,L,300.7,311.8,2437,13.4,202,1,0,0,1,0,0
102172,L51916,L,303.2,311.8,1351,52.9,2,1,0,1,0,0,0
102205,H36328,H,300.9,311.3,1390,57.5,183,1,0,0,0,1,0
102224,L51651,L,302.8,310.6,1310,51.9,124,1,0,1,0,0,0
102337,L48482,L,298.6,309.8,1505,45.7,144,1,0,0,1,1,0
102352,H34251,H,303.3,312.5,1359,50.8,0,1,0,1,0,0,0
102410,L53939,L,301.7,311.0,1608,33.0,208,1,0,0,0,1,0
102459,L54347,L,300.3,310.3,1538,37.0,206,1,1,0,0,0,0
102537,L56115,L,297.4,308.3,1445,38.9,213,1,0,0,0,1,0
102593,L52041,L,303.5,312.1,1365,44.7,166,1,0,1,0,0,0
102709,L51618,L,302.4,310.1,1336,44.4,142,1,0,1,0,0,0
102730,M18976,M,302.0,310.6,1361,60.0,201,1,0,1,0,0,0
102739,L50708,L,302.0,310.9,1415,53.1,212,1,1,0,0,0,1
102863,L50257,L,300.1,309.3,1371,56.0,120,1,1,0,0,0,0
102903,L51841,L,303.3,311.3,1351,44.2,32,1,0,1,0,0,0
102976,L49305,L,299.3,308.8,1258,69.4,119,1,0,0,1,0,0
103012,L51741,L,302.8,310.8,1332,52.8,15,1,0,1,0,0,0
103068,L52098,L,303.4,312.4,1401,50.7,115,1,0,0,0,0,0
103077,L51643,L,302.8,310.6,1411,48.9,199,1,0,1,0,1,0
103126,L56198,L,297.3,308.1,1615,35.4,217,1,0,0,0,1,0
103204,L50973,L,302.3,310.9,1268,49.3,34,1,0,0,0,0,0
103260,L51680,L,302.6,310.4,1638,36.2,84,1,0,0,0,0,0
103284,L51545,L,302.0,310.0,1348,57.0,179,1,0,1,0,0,0
103381,L53352,L,300.8,310.8,1577,37.9,13,1,1,0,0,0,0
103402,L51235,L,302.0,311.0,1555,37.7,200,1,1,0,0,0,0
103415,L51365,L,302.2,310.6,1445,48.4,161,1,0,0,0,0,0
103494,L56354,L,297.8,308.9,1871,25.6,201,1,1,0,0,0,0
103561,L56856,L,299.0,310.1,1368,57.2,12,1,0,0,0,1,0
103597,M15923,M,296.8,307.8,1408,46.0,140,1,1,0,0,0,0
103645,L51519,L,301.7,310.1,1286,61.0,104,1,0,1,0,0,0
103779,L54690,L,300.5,311.8,1429,38.9,214,1,1,0,0,0,0
103802,L51450,L,302.6,310.9,1331,52.0,154,1,0,1,1,0,0
103841,M15285,M,297.3,308.4,1710,27.9,17,1,0,0,0,0,0
103950,M17801,M,300.7,309.6,1395,19.8,203,1,1,0,0,0,0
103952,L56355,L,297.8,309.0,1403,64.2,0,1,0,0,1,1,0
104048,L49941,L,299.8,309.3,1493,65.1,212,1,0,0,0,1,0
104067,L56771,L,298.9,310.1,1299,69.4,172,1,0,0,0,0,0
104101,M19118,M,302.6,311.0,1392,52.1,114,1,0,1,0,0,0
104134,L47219,L,299.0,309.1,1455,50.8,113,1,0,0,0,0,0
104175,M17026,M,299.5,309.1,1416,23.4,225,1,1,0,0,0,0
104374,L47925,L,296.9,308.1,1359,58.7,197,1,0,0,0,1,0
104437,L55037,L,300.5,311.8,1428,54.4,110,1,0,0,0,1,0
104457,L53658,L,300.6,309.8,1359,60.1,121,1,0,0,1,0,0
104549,L51123,L,302.2,311.4,1333,66.7,100,1,0,0,1,0,0
104620,M21708,M,301.1,311.2,1435,45.3,217,1,1,0,0,0,0
104666,M20261,M,302.6,312.3,1454,38.0,253,1,1,0,0,0,0
104715,L51698,L,302.4,310.3,1376,45.8,123,1,0,1,0,0,0
104739,L52241,L,304.0,313.0,1362,56.7,200,1,0,0,0,0,0
104760,L53134,L,300.9,310.9,1400,61.4,109,1,0,0,0,0,0
104772,L51563,L,301.7,309.5,1298,65.5,229,1,0,0,0,1,0
105074,L53258,L,300.8,310.7,1339,59.1,199,1,0,0,0,1,0
105099,L54484,L,300.0,310.5,1412,65.2,121,1,0,0,1,0,0
105171,L55791,L,297.4,308.3,1472,45.5,2,1,1,0,0,0,0
105221,M18943,M,302.1,310.6,1385,46.4,208,1,1,0,0,0,0
105297,M21014,M,301.1,311.0,1316,67.9,174,1,0,0,1,0,0
105303,L51251,L,301.9,310.6,1844,68.6,26,1,0,0,1,0,0
105312,M23246,M,298.9,309.9,1501,37.1,70,1,0,0,0,0,0
105326,L55406,L,299.1,310.5,1389,61.4,64,1,0,0,0,0,0
105422,L54253,L,300.7,310.6,1369,54.2,187,1,0,0,0,1,0
105438,L51385,L,302.2,310.8,1359,66.4,213,1,0,1,1,1,0
105444,L51970,L,303.8,312.8,1336,62.4,145,1,0,1,0,0,0
105464,L51121,L,302.2,311.4,1338,59.5,39,1,0,0,1,0,0
105475,L51938,L,302.7,311.9,1370,52.6,2,1,0,1,0,0,0
105525,L51729,L,303.0,310.5,1359,46.3,197,1,0,1,0,0,0
105558,M18692,M,302.4,310.9,1353,53.6,128,1,0,1,0,0,0
105642,L51826,L,303.3,311.4,1721,46.0,234,1,1,0,0,0,0
105673,H31603,H,299.3,308.6,1399,46.6,2,1,0,0,0,0,0
105799,L49315,L,299.3,309.0,1511,47.8,148,1,0,0,0,0,0
105811,L48085,L,295.6,306.2,1426,69.2,110,1,0,0,1,0,0
106011,L56938,L,298.6,309.8,1275,71.6,218,1,0,0,1,0,0
106126,L48915,L,298.4,307.7,1544,40.6,146,1,0,0,0,0,0
106217,L51826,L,303.3,311.4,1497,46.0,234,1,0,0,0,1,0
106268,L51016,L,302.4,311.2,1366,47.9,152,1,0,1,0,0,0
106419,L53042,L,301.3,310.9,1470,54.3,86,1,0,0,0,0,0
106767,L51574,L,302.2,310.0,1350,58.2,22,1,0,1,0,0,0
106773,L49941,L,300.1,309.5,1340,57.4,52,1,0,0,0,0,0
106812,L55789,L,297.5,308.3,1529,38.4,222,1,1,0,0,0,0
106833,L48515,L,298.9,310.2,1533,35.2,228,1,1,0,0,0,0
106914,M17121,M,299.3,308.2,1359,56.8,235,1,0,0,0,1,0
106981,L51320,L,301.7,310.2,1331,61.2,47,1,0,1,1,0,0
107180,L51213,L,302.1,310.4,1470,45.9,203,1,0,0,0,0,0
107201,L56936,L,298.6,309.8,1368,55.6,213,1,0,0,0,1,0
107206,L52011,L,303.4,312.2,2174,16.2,30,1,0,1,0,0,0
107209,L55686,L,298.4,309.6,1379,55.3,163,1,0,0,0,0,0
107216,L53255,L,301.0,310.9,1339,58.5,197,1,0,0,0,1,0
107363,L54267,L,300.6,310.3,1648,30.5,217,1,0,0,0,1,0
107541,L50029,L,300.4,309.3,1525,38.1,222,1,1,0,0,0,0
107643,L51429,L,302.6,311.0,1330,60.9,99,1,0,1,0,0,0
107709,L51695,L,302.5,310.2,1415,55.8,117,1,0,0,0,0,0
107712,L53933,L,301.6,310.9,1385,50.7,195,1,0,0,0,0,0
107716,L51320,L,301.7,310.2,1331,46.4,47,1,0,0,0,0,0
107831,L51919,L,303.6,311.6,1334,53.1,20,1,0,1,0,0,0
107833,L49690,L,299.1,309.0,1325,53.7,18,1,0,0,0,1,0
107913,L55961,L,297.2,308.6,1433,49.1,127,1,0,0,0,0,0
108018,L52012,L,303.5,312.0,1320,67.9,212,1,0,1,0,0,0
108047,L56983,L,298.2,309.0,1336,69.4,119,1,0,0,1,0,0
108111,H33271,H,302.4,311.5,1361,71.6,126,1,0,0,1,0,0
108163,L47673,L,297.4,309.2,1312,52.1,124,1,0,0,0,1,0
108167,L47658,L,297.4,309.0,2567,12.8,161,1,0,0,1,0,0
108182,L54689,L,300.6,311.7,1320,62.9,212,1,1,0,0,0,0
108212,M19312,M,302.5,310.3,1370,61.2,172,1,0,1,0,0,0
108228,L51572,L,302.2,310.1,1368,45.1,14,1,0,1,0,0,0
108325,H32278,H,300.7,309.6,1271,56.4,246,1,0,0,0,0,0
108548,L49413,L,299.5,308.7,1601,13.0,107,1,0,0,1,0,0
108558,L51843,L,303.3,311.4,1341,44.7,9,1,0,1,0,0,0
108617,L53852,L,301.6,310.7,1352,56.6,197,1,0,0,0,1,0
108862,M18981,M,302.1,310.9,1345,44.2,213,1,0,1,0,0,0
108874,L47341,L,298.3,308.1,1412,52.3,192,1,0,0,0,0,0
108901,L51657,L,302.6,310.3,1647,34.2,14,1,0,0,0,1,0
108926,L51738,L,302.7,310.7,1397,47.6,11,1,0,1,0,0,1
109003,L56938,L,298.6,309.8,2271,16.2,218,1,0,0,0,0,0
109043,L53436,L,301.0,310.6,1615,29.0,204,1,1,0,0,0,0
109067,M23954,M,297.3,308.1,1255,59.0,199,1,0,0,1,0,0
109072,M18096,M,300.8,309.4,1342,62.4,113,1,0,0,0,0,0
109141,L55379,L,299.2,310.7,1327,60.9,225,1,0,0,0,1,0
109293,L51462,L,301.8,310.1,1369,48.3,180,1,0,1,0,0,0
109343,L51888,L,303.4,311.7,1367,47.9,161,1,0,1,0,0,0
109392,M23874,M,297.2,308.1,1531,40.8,207,1,0,0,0,0,0
109504,L51565,L,301.8,309.8,1442,45.2,66,1,0,0,0,0,0
109537,L51780,L,303.0,311.0,1335,56.4,115,1,0,1,0,0,0
109595,L54263,L,300.7,310.4,1416,61.8,74,1,0,0,1,0,0
109624,L48943,L,298.3,307.9,1526,36.8,209,1,0,0,0,0,0
109851,L51780,L,303.0,311.0,1392,42.4,109,1,0,1,0,0,0
109879,L50304,L,300.1,309.4,1362,61.8,42,1,0,0,0,1,0
109889,L57154,L,298.6,308.2,1361,68.2,47,1,0,0,1,0,0
109939,L51320,L,301.7,310.2,1331,61.2,47,1,0,0,0,0,0
110049,L51791,L,303.0,311.3,1365,56.2,146,1,0,0,0,0,0
110140,L55350,L,299.9,311.3,1331,61.0,5,1,0,0,1,0,0
110232,L51572,L,302.2,310.1,1324,61.4,15,1,0,0,0,0,0
110295,M19462,M,303.0,311.0,1360,47.6,163,1,0,1,0,0,0
110321,L54849,L,300.7,311.7,1336,58.4,189,1,0,0,0,1,0
110330,L51791,L,303.0,311.3,1375,56.2,146,1,0,1,0,0,0
110339,L51818,L,303.1,311.2,1379,52.1,215,1,0,1,0,0,0
110358,M19063,M,302.3,310.8,1369,45.0,142,1,0,1,0,0,0
110383,L51508,L,301.6,310.1,1326,48.3,39,1,0,1,0,0,0
110411,L56030,L,297.7,309.1,1365,45.8,12,1,0,0,0,1,0
110464,L48361,L,297.2,308.3,1379,54.8,21,1,0,0,0,1,0
110538,L51996,L,303.4,312.0,2268,15.0,215,1,0,1,1,0,0
110549,M18904,M,302.0,310.6,1376,55.8,10,1,0,1,0,0,0
110567,L55902,L,297.2,308.6,1411,61.5,170,1,0,0,1,0,0
110592,L50530,L,301.4,310.8,1413,62.6,183,1,0,0,0,0,0
110598,L56195,L,297.2,308.2,1431,49.7,210,1,0,0,0,1,0
110711,L56744,L,299.8,311.1,1379,54.9,174,1,0,0,0,1,0
110878,L51657,L,302.6,310.3,1365,49.0,59,1,0,1,0,0,0
110926,L51641,L,302.7,310.5,1329,52.7,195,1,0,1,0,0,0
110946,L51822,L,303.2,311.4,1363,54.6,226,1,0,1,0,1,0
110957,L51809,L,303.0,311.3,1347,54.7,192,1,0,1,0,1,0
110958,L56002,L,297.4,308.7,1362,56.4,119,1,0,0,0,1,0
110964,L48573,L,298.8,310.0,1326,61.9,104,1,0,0,0,0,0
110992,H33541,H,302.0,310.6,1418,46.5,207,1,0,0,0,0,0
111101,L52460,L,303.8,313.0,1480,41.4,210,1,0,1,0,0,0
111106,L51929,L,303.2,311.4,1332,51.2,31,1,0,1,0,0,0
111140,L52241,L,304.0,312.9,1363,62.5,200,1,0,0,0,0,0
111230,L51735,L,302.7,310.6,1385,47.7,199,1,0,1,0,0,0
111275,H35323,H,300.8,310.2,1364,65.3,208,1,1,0,1,1,0
111373,L51655,L,302.7,310.5,1351,41.8,135,1,0,0,0,0,0
111380,L51572,L,302.2,310.1,1458,45.1,92,1,0,0,0,0,0
111444,L51010,L,302.1,311.3,1336,62.4,135,1,0,1,0,0,0
111583,L47334,L,298.4,308.2,1336,56.2,196,1,0,0,0,1,0
111603,L48689,L,298.0,308.7,1477,38.8,181,1,0,0,0,0,0
111737,L50791,L,301.7,310.9,1459,37.6,207,1,1,0,0,0,0
111746,L52151,L,303.8,312.7,1337,57.8,159,1,0,0,0,1,0
111798,L53204,L,300.7,310.9,1356,65.3,66,1,0,0,0,0,0
111845,L49305,L,299.3,308.9,1639,69.4,119,1,0,0,1,0,0
111904,L55791,L,297.5,308.3,1367,54.3,207,1,0,0,0,1,0
111931,L51689,L,302.4,310.1,1378,54.5,106,1,0,1,0,0,0
111958,L51061,L,302.5,311.6,1369,54.1,41,1,0,1,0,0,0
111966,L51357,L,302.5,310.6,1379,48.4,144,1,0,1,0,0,0
112060,L47534,L,297.6,308.4,2833,5.8,71,1,0,0,1,0,0
112114,L56196,L,297.3,308.2,1396,48.7,212,1,1,0,0,1,0
112198,L55122,L,300.7,311.7,1323,61.4,3,1,0,0,0,1,0
112222,L51800,L,303.1,311.3,1341,42.0,172,1,0,1,0,0,0
112255,L51884,L,303.4,311.6,1341,52.4,68,1,0,1,0,0,0
112261,L54689,L,300.6,311.8,1372,60.1,212,1,0,0,0,1,0
112381,L49863,L,299.8,309.5,1685,28.4,225,1,1,0,0,0,0
112426,L49560,L,299.2,308.1,1242,67.6,117,1,0,0,1,0,0
112429,M22450,M,300.4,311.0,1433,46.1,199,1,0,0,0,0,0
112470,H34308,H,303.8,312.5,1377,46.6,198,1,0,1,0,0,0
112518,L51365,L,302.1,310.6,1348,48.4,161,1,0,1,0,0,0
112605,L52670,L,302.6,312.1,1288,39.4,0,1,0,0,0,0,0
112607,M23265,M,298.5,309.8,1404,41.7,209,1,1,0,0,0,0
112613,H37244,H,300.4,311.4,1326,56.2,125,1,0,0,0,0,0
112625,L56256,L,297.2,308.1,1407,63.6,172,1,0,0,1,1,0
112664,L51577,L,302.4,310.2,1379,53.4,94,1,0,1,0,0,0
112718,H30851,H,298.8,309.9,1530,38.6,40,1,0,0,0,0,0
112786,L47643,L,297.4,308.7,1544,4.2,118,1,0,0,1,0,0
113030,L51390,L,302.1,310.7,1373,55.0,8,1,0,1,0,0,0
113078,L51509,L,301.3,311.1,1373,53.4,197,1,0,1,0,0,0
113152,M16660,M,298.0,307.5,1524,36.3,98,1,0,0,0,1,0
113164,L51826,L,303.3,311.4,1497,46.0,234,1,0,0,0,0,0
113285,L54943,L,300.4,311.6,1549,76.6,3,1,0,0,0,0,0
113332,L52035,L,303.7,312.3,1375,55.9,98,1,0,1,0,0,0
113462,L49305,L,299.3,308.9,1258,69.4,119,1,0,0,1,1,0
113483,L51545,L,302.0,310.0,1270,65.9,179,1,0,1,0,0,0
113517,L49778,L,299.1,308.8,1320,54.7,20,1,0,0,0,0,0
113554,M20194,M,303.4,312.6,1390,9.8,65,1,0,0,1,0,0
113705,L51251,L,301.9,310.6,1378,68.6,85,1,0,0,0,0,0
113820,L53853,L,301.6,310.7,1380,44.4,216,1,0,0,0,1,0
113855,H34202,H,303.8,312.7,1369,50.0,137,1,0,1,0,0,0
114009,L49512,L,299.2,308.5,1295,62.3,101,1,0,0,1,0,0
114167,L54341,L,300.2,310.2,1378,61.9,191,1,0,0,0,1,0
114243,M19587,M,303.4,311.8,1341,47.0,204,1,0,1,0,0,0
114266,L54116,L,300.6,311.1,1371,54.4,24,1,0,0,0,1,0
114274,L52013,L,303.4,311.9,1377,52.3,34,1,0,1,0,0,0
114478,L51421,L,302.2,311.0,1309,60.2,191,1,0,0,0,1,0
114768,M19709,M,303.5,312.0,1372,42.9,85,1,0,1,0,0,0
114783,L49250,L,299.7,309.5,1352,49.7,184,1,0,0,0,1,0
114837,L56756,L,299.7,310.7,1362,50.6,192,1,0,0,0,1,0
114906,L53623,L,300.6,310.3,1183,68.0,92,1,0,0,0,0,0
115095,L56354,L,297.8,308.9,1871,25.6,200,1,0,0,0,0,0
115121,L50470,L,301.2,310.2,2886,4.8,119,1,0,0,1,0,0
115127,L51481,L,301.7,310.2,1309,55.7,8,1,0,1,0,0,0
115139,M19276,M,302.4,310.1,1227,68.2,114,1,0,1,0,0,0
115140,L51427,L,302.6,311.0,1563,60.0,93,1,0,0,0,0,0
115151,L55543,L,298.8,309.7,1294,61.3,216,1,0,0,0,1,0
115170,M19014,M,302.0,310.4,1306,48.0,82,1,0,1,0,0,0
115331,M17473,M,300.1,309.0,1435,47.7,149,1,0,0,0,0,0
115343,L51996,L,303.4,312.1,1435,45.9,87,1,0,0,0,0,0
115434,L51828,L,303.3,311.4,1307,54.6,232,1,0,1,0,1,0
115547,L54261,L,300.7,310.6,1724,25.8,0,1,1,0,0,0,0
115568,L54263,L,300.6,310.4,1416,61.8,209,1,0,0,0,1,0
115666,L55508,L,298.6,309.5,1305,61.7,189,1,0,0,1,1,0
115671,M19287,M,302.3,310.1,1379,48.9,98,1,0,1,0,0,0
115755,L51362,L,302.4,310.7,1442,48.0,157,1,0,0,0,1,0
115760,H32278,H,300.6,309.4,1559,47.6,92,1,0,0,0,0,0
115769,L56264,L,297.2,307.9,1326,75.4,5,1,0,0,1,0,0
115788,L49512,L,299.2,308.5,1378,50.4,5,1,0,0,0,0,0
115852,M19258,M,302.3,310.1,1333,52.1,44,1,0,1,0,0,0
